type,firm_name,contact_name,position,phone,email,linkedin,website,address,state,source_url
firm,Mason Lawyers,,,,info@masonlawyers.com.au,,https://masonlawyers.com.au,"280 Maitland Rd, Mayfield NSW 2304",NSW,https://www.familylaw.com.au/law-practice/mason-lawyers/
lawyer,Mason Lawyers,Kasey Jay Stewart,Senior Lawyer,,,https://www.linkedin.com/in/kasey-stewart-38269641/,https://masonlawyers.com.au,"280 Maitland Rd, Mayfield NSW 2304",NSW,https://www.familylaw.com.au/lawyer/kasey-jay-stewart/
firm,Mathews Family Law & Mediation,,,,,,https://mathewsfamilylaw.com.au/,"2/599 Malvern Rd, Toorak VIC 3142",VIC,https://www.familylaw.com.au/law-practice/mathews-family-law-mediation/
lawyer,Mathews Family Law & Mediation,Vanessa Mathews,Principal,,,https://au.linkedin.com/in/vanessamathews,https://mathewsfamilylaw.com.au/,"2/599 Malvern Rd, Toorak VIC 3142",VIC,https://www.familylaw.com.au/lawyer/vanessa-mathews/
firm,Matthews Folbigg Lawyers,,,,,,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/law-practice/matthews-folbigg-lawyers/
lawyer,Matthews Folbigg Lawyers,Silvia Yacoub,Solicitor,,,https://au.linkedin.com/in/silvia-yacoub-12a61a137,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/silvia-yacoub/
lawyer,Matthews Folbigg Lawyers,Shevon Faux,Associate,,,https://au.linkedin.com/in/shevon-faux-597346134,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/shevon-faux/
lawyer,Matthews Folbigg Lawyers,Mary Gobrial,Solicitor,,,https://au.linkedin.com/in/mary-gobrial-129954170,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/mary-gobrial/
lawyer,Matthews Folbigg Lawyers,Pierre Hawach,Principal,,,https://au.linkedin.com/in/pierre-hawach-14a300100,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/pierre-hawach/
lawyer,Matthews Folbigg Lawyers,Vidya Nair,Solicitor,,,https://au.linkedin.com/company/matthews-folbigg-lawyers,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/vidya-nair/
lawyer,Matthews Folbigg Lawyers,Carolyn Munk,Principal,,,https://au.linkedin.com/in/carolyn-munk-ba997724,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/carolyn-munk/
lawyer,Matthews Folbigg Lawyers,Rachael Hamilton,Solicitor,,,https://au.linkedin.com/in/rachael-hamilton-419a7b1a5,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/rachael-hamilton/
lawyer,Matthews Folbigg Lawyers,Dylan Williams,Senior Associate,,,https://au.linkedin.com/in/dylan-williams-37190374,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/dylan-williams/
lawyer,Matthews Folbigg Lawyers,Katherine Neilsen,Senior Associate,,,https://au.linkedin.com/in/katherine-neilsen-a943819b,https://www.matthewsfolbigg.com.au,"Level 7, 10-14 Smith St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/katherine-neilsen/
firm,McDonald Slater & Lay,,,,,,https://www.msl.net.au/,"136 Balcombe Rd, Mentone VIC 3194",VIC,https://www.familylaw.com.au/law-practice/mcdonald-slater-lay/
lawyer,McDonald Slater & Lay,Karen Hannan,Lawyer,,,https://au.linkedin.com/in/karen-hannan-482a3364,https://www.msl.net.au/,"136 Balcombe Rd, Mentone VIC 3194",VIC,https://www.familylaw.com.au/lawyer/karen-hannan/
firm,McInnes Wilson Lawyers,,,,mcw@mcw.com.au,,https://www.mcw.com.au/contact/brisbane-office/,"Central Plaza 1, Level 23/345 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/law-practice/mcinnes-wilson-lawyers/
lawyer,McInnes Wilson Lawyers,Nicole Fitzgibbon,Special Counsel,,,https://www.linkedin.com/in/nicole-fitzgibbon-aa611a79/,https://www.mcw.com.au/contact/brisbane-office/,"Central Plaza 1, Level 23/345 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/nicole-fitzgibbon/
firm,McIntosh McPhillamy & Co,,,,info@mcmc.com.au,,https://www.mcmc.com.au,"2/230 Howick St, Bathurst NSW 2795",NSW,https://www.familylaw.com.au/law-practice/mcintosh-mcphillamy-co/
lawyer,McIntosh McPhillamy & Co,James Eric Horsburgh,Director,,,https://au.linkedin.com/in/james-horsburgh-429b4930,https://www.mcmc.com.au,"2/230 Howick St, Bathurst NSW 2795",NSW,https://www.familylaw.com.au/lawyer/james-eric-horsburgh/
firm,McKays NQ,,,,mackay@mckayslaw.com,,https://www.mckayslaw.com/,"Level 1/34 Wood St, Mackay QLD 4740",QLD,https://www.familylaw.com.au/law-practice/mckays-nq/
lawyer,McKays NQ,Cathy Cover,Senior Consultant,,,https://au.linkedin.com/in/cathykrieg,https://www.mckayslaw.com/,"Level 1/34 Wood St, Mackay QLD 4740",QLD,https://www.familylaw.com.au/lawyer/cathy-cover/
firm,McPhee Kelshaw,,,,,,https://mcpheekelshaw.com.au,"170 Macquarie Rd, Springwood NSW 2777",NSW,https://www.familylaw.com.au/law-practice/mcphee-kelshaw/
lawyer,McPhee Kelshaw,Paul Michael McPhee,Partner,,,https://www.linkedin.com/in/paul-mcphee-360b188a/,https://mcpheekelshaw.com.au,"170 Macquarie Rd, Springwood NSW 2777",NSW,https://www.familylaw.com.au/lawyer/paul-michael-mcphee/
firm,McPhee Lawyers,,,,info@mcpheelawyers.com.au,,http://www.mcpheelawyers.com.au/,"87 Heal St, New Farm QLD 4005",QLD,https://www.familylaw.com.au/law-practice/mcphee-lawyers/
lawyer,McPhee Lawyers,Arlene Stanovitch,Director,,,https://au.linkedin.com/in/arlene-stanovitch-89106998,http://www.mcpheelawyers.com.au/,"87 Heal St, New Farm QLD 4005",QLD,https://www.familylaw.com.au/lawyer/arlene-stanovitch/
firm,McVittie Legal,,,,office@mcvittielegal.com.au,,https://mcvittielegal.com.au,"Suite 3/28 Cherry St, Ballina NSW 2478",NSW,https://www.familylaw.com.au/law-practice/mcvittie-legal/
lawyer,McVittie Legal,Janet Maree McVittie,Partner,,,https://www.linkedin.com/in/janet-mcvittie-317931126/,https://mcvittielegal.com.au,"Suite 3/28 Cherry St, Ballina NSW 2478",NSW,https://www.familylaw.com.au/lawyer/janet-maree-mcvittie/
firm,MCW Lawyers,,,,mcw@mcwlaw.com.au,,https://www.mcwlaw.com.au,"1/570 President Ave, Sutherland NSW 2232",NSW,https://www.familylaw.com.au/law-practice/mcw-lawyers/
lawyer,MCW Lawyers,Kendra Louise Millar,Senior Associate,,,https://www.linkedin.com/in/kendra-millar-19809bb7,https://www.mcwlaw.com.au,"1/570 President Ave, Sutherland NSW 2232",NSW,https://www.familylaw.com.au/lawyer/kendra-louise-millar/
lawyer,MCW Lawyers,Nicole Lisa Carroll,Senior Associate,,,https://www.linkedin.com/in/nicole-carroll-3552a0116/,https://www.mcwlaw.com.au,"1/570 President Ave, Sutherland NSW 2232",NSW,https://www.familylaw.com.au/lawyer/nicole-lisa-carroll/
lawyer,MCW Lawyers,Donal John Minehan,Director,,,https://www.linkedin.com/company/mcw-lawyers,https://www.mcwlaw.com.au,"1/570 President Ave, Sutherland NSW 2232",NSW,https://www.familylaw.com.au/lawyer/donal-john-minehan/
firm,MDL Law,,,,,,https://mdllaw.com.au/,"33 Playne St, Frankston VIC 3199",VIC,https://www.familylaw.com.au/law-practice/mdl-law/
lawyer,MDL Law,Rudolf Meier,Lawyer,,,https://www.linkedin.com/in/mdl-law-975738226/,https://mdllaw.com.au/,"33 Playne St, Frankston VIC 3199",VIC,https://www.familylaw.com.au/lawyer/rudolf-meier/
firm,Meehans Solicitors,,,,bill@meehans.com.au,,https://meehans.com.au,171-179 Queen Street Campbelltown NSW 2560,NSW,https://www.familylaw.com.au/law-practice/meehans-solicitors/
lawyer,Meehans Solicitors,Belinda Doyle,Senior Lawyer,,,https://www.linkedin.com/in/belinda-doyle-36714257/,https://meehans.com.au,171-179 Queen Street Campbelltown NSW 2560,NSW,https://www.familylaw.com.au/lawyer/belinda-doyle/
firm,Meerkin & Apel,,,,ma@meerkinapel.com.au,,https://www.meerkinapel.com.au/,"56 Greville St, Prahran VIC 3181",VIC,https://www.familylaw.com.au/law-practice/meerkin-apel/
lawyer,Meerkin & Apel,Debra Foulkes,Special Counsel,,,https://au.linkedin.com/in/debra-foulkes-ba570b30,https://www.meerkinapel.com.au/,"56 Greville St, Prahran VIC 3181",VIC,https://www.familylaw.com.au/lawyer/debra-foulkes/
firm,Melanie Wyatt Family Law,,,,info@mwfl.com.au,,https://www.melaniewyattfamilylaw.com.au/,"11B Gell St, Bacchus Marsh VIC 3340",VIC,https://www.familylaw.com.au/law-practice/melanie-wyatt-family-law/
lawyer,Melanie Wyatt Family Law,Melanie Wyatt,Principal,,,https://www.linkedin.com/in/melanie-wyatt-bbus-llb-llm-91a68968/,https://www.melaniewyattfamilylaw.com.au/,"11B Gell St, Bacchus Marsh VIC 3340",VIC,https://www.familylaw.com.au/lawyer/melanie-wyatt/
firm,Meredith Hatton & Associates,,,,,,https://www.meredithhatton.com.au,"Suite 1, 44-48 Bowral Street Bowral NSW 2576",NSW,https://www.familylaw.com.au/law-practice/meredith-hatton-associates/
lawyer,Meredith Hatton & Associates,James John Barkell,Solicitor,,,https://www.linkedin.com/company/familylawau/,https://www.meredithhatton.com.au,"Suite 1, 44-48 Bowral Street Bowral NSW 2576",NSW,https://www.familylaw.com.au/lawyer/james-john-barkell/
firm,Merthyr Law,,,,lauren.kettleton@merthyrlaw.com.au,,https://www.merthyrlaw.com.au/,"8/324 Queen St, Brisbane City QLD 4001",QLD,https://www.familylaw.com.au/law-practice/merthyr-law-qld/
lawyer,Merthyr Law,Peter Pavusa,Special Counsel,,,https://au.linkedin.com/in/peter-alexander-pavusa,https://www.merthyrlaw.com.au/,"8/324 Queen St, Brisbane City QLD 4001",QLD,https://www.familylaw.com.au/lawyer/peter-pavusa/
firm,Michael Lynch Family Lawyers,,,,,,https://www.michaellynchfamilylawyers.com.au/,"Level 25/240 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/law-practice/michael-lynch-family-lawyers/
lawyer,Michael Lynch Family Lawyers,Debra Effeney,Special Counsel,,,https://au.linkedin.com/in/debra-effeney-822b1138,https://www.michaellynchfamilylawyers.com.au/,"Level 25/240 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/debra-effeney/
lawyer,Michael Lynch Family Lawyers,Sarah Flower,Special Counsel,,,https://au.linkedin.com/company/michael-lynch-family-lawyers,https://www.michaellynchfamilylawyers.com.au/,"Level 25/240 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/sarah-flower/
lawyer,Michael Lynch Family Lawyers,Tarah Tosh,Lawyer,,,https://au.linkedin.com/in/tarah-tosh-40a92438,https://www.michaellynchfamilylawyers.com.au/,"Level 25/240 Queen St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/tarah-tosh/
firm,Michelle Porcheron Lawyers,,,,,,http://www.mplawyers.com.au/,"84 Ashmore Rd, Bundall QLD 4217",QLD,https://www.familylaw.com.au/law-practice/michelle-porcheron-lawyers/
lawyer,Michelle Porcheron Lawyers,Michelle Porcheron,Director,,,https://au.linkedin.com/in/michelle-porcheron-9b262430,http://www.mplawyers.com.au/,"84 Ashmore Rd, Bundall QLD 4217",QLD,https://www.familylaw.com.au/lawyer/michelle-porcheron/
firm,Middlemis & Associates,,,,admin@middlemis.com.au,,https://www.middlemis.com.au/,"30 Myers St, Bendigo VIC 3550",VIC,https://www.familylaw.com.au/law-practice/middlemis-associates/
lawyer,Middlemis & Associates,James Middlemis,Principal,,,https://www.linkedin.com/company/familylawau/,https://www.middlemis.com.au/,"30 Myers St, Bendigo VIC 3550",VIC,https://www.familylaw.com.au/lawyer/james-middlemis/
firm,Middleton Turner Lawyers,,,,,,http://www.middletonlawyers.com.au/,"18 Thynne Rd, Morningside QLD 4170",QLD,https://www.familylaw.com.au/law-practice/middleton-turner-lawyers/
lawyer,Middleton Turner Lawyers,Emma Turner,Principal,,,https://www.linkedin.com/in/emma-turner-23a37950/,http://www.middletonlawyers.com.au/,"18 Thynne Rd, Morningside QLD 4170",QLD,https://www.familylaw.com.au/lawyer/emma-turner/
firm,Milevski Family Lawyers,,,,peter@milevski.com.au,,http://milevski.com.au,"Level 25, 108 St Georges Terrace, Perth WA 6000",WA,https://www.familylaw.com.au/law-practice/milevski-family-lawyers/
lawyer,Milevski Family Lawyers,Peco (Peter) Milevski,Director,,,https://www.linkedin.com/in/peter-milevski-163810112/,http://milevski.com.au,"Level 25, 108 St Georges Terrace, Perth WA 6000",WA,https://www.familylaw.com.au/lawyer/peco-peter-milevski/
firm,Mills Oakley (NSW),,,,,,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/law-practice/mills-oakley-nsw/
lawyer,Mills Oakley (NSW),Carly Susan Mirza-Price,Partner,,,https://www.linkedin.com/in/carlymirzaprice/,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/lawyer/carly-susan-mirza-price/
lawyer,Mills Oakley (NSW),Susan Shemeran Warda,Partner,,,https://www.linkedin.com/in/susanwarda/,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/lawyer/susan-shemeran-warda/
lawyer,Mills Oakley (NSW),Maggie Faddoul,Senior Associate,,,https://www.linkedin.com/in/maggie-faddoul-8729705a/,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/lawyer/maggie-faddoul/
lawyer,Mills Oakley (NSW),Anastasia Carla Christou,Special Counsel,,,https://www.linkedin.com/company/mills-oakley-family-law-sydney/,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/lawyer/anastasia-carla-christou/
lawyer,Mills Oakley (NSW),Antonia Marran,Senior Associate,,,https://www.linkedin.com/in/antonia-marran-a4b2331b9/,https://www.millsoakley.com.au,"Level 7/151 Clarence St, Sydney NSW",NSW,https://www.familylaw.com.au/lawyer/antonia-marran/
firm,Mills Oakley (VIC),,,,,,https://www.millsoakley.com.au/,"Level 6/530 Collins St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/law-practice/mills-oakley-vic/
lawyer,Mills Oakley (VIC),Sally Baker,Partner,,,https://au.linkedin.com/in/sally-baker-3179a830,https://www.millsoakley.com.au/,"Level 6/530 Collins St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/sally-baker/
lawyer,Mills Oakley (VIC),John Mazzotta,Partner,,,https://au.linkedin.com/in/john-mazzotta-737bb437,https://www.millsoakley.com.au/,"Level 6/530 Collins St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/john-mazzotta/
firm,Millyard Family Lawyers,,,,info@millyardfamilylawyers.com.au,,http://www.millyardfamilylawyers.com.au/,"3/27 Shields St, Cairns City QLD 4870",QLD,https://www.familylaw.com.au/law-practice/millyard-family-lawyers/
lawyer,Millyard Family Lawyers,Amanda Millyard,Director,,,https://au.linkedin.com/in/amanda-millyard-b7313531,http://www.millyardfamilylawyers.com.au/,"3/27 Shields St, Cairns City QLD 4870",QLD,https://www.familylaw.com.au/lawyer/amanda-millyard/
firm,Miltons (Sydney),,,,,,https://miltons.com.au,"Level 22, 180 George Street Sydney NSW 2000",NSW,https://www.familylaw.com.au/law-practice/miltons/
lawyer,Miltons (Sydney),Stephanie Li San Lee,Principal Solicitor,,,https://www.linkedin.com/in/stephanieleefamilylaw/,https://miltons.com.au,"Level 22, 180 George Street Sydney NSW 2000",NSW,https://www.familylaw.com.au/lawyer/stephanie-li-san-lee/
firm,Mitchell Chambers,,,,,,https://www.mitchellchambers.com.au,"25 Surflen St, Adelaide SA 5000",SA,https://www.familylaw.com.au/law-practice/mitchell-chambers/
lawyer,Mitchell Chambers,Alison James,Barrister,,,https://www.linkedin.com/in/alison-james-b2a3111b3/,https://www.mitchellchambers.com.au,"25 Surflen St, Adelaide SA 5000",SA,https://www.familylaw.com.au/lawyer/alison-james/
firm,Mitchell Family Law,,,,info@mitchellfamilylaw.com.au,,https://www.mitchellfamilylaw.com.au/,"3/550 Lonsdale St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/law-practice/mitchell-family-law/
lawyer,Mitchell Family Law,Courtney Sims,Lawyer,,,https://au.linkedin.com/in/courtney-sims-familylawyer,https://www.mitchellfamilylaw.com.au/,"3/550 Lonsdale St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/courtney-sims/
lawyer,Mitchell Family Law,Kathryn Mitchell,Principal,,,https://au.linkedin.com/in/kate-mitchell-07614541,https://www.mitchellfamilylaw.com.au/,"3/550 Lonsdale St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/kathryn-mitchell/
firm,MK Steele & Giammario,,,,mksgiam@ozemail.com.au,,https://sites.google.com/view/greensboroughlawyers/home,"1/86-92 Grimshaw St, Greensborough VIC 3088",VIC,https://www.familylaw.com.au/law-practice/mk-steele-giammario/
lawyer,MK Steele & Giammario,Mark Steele,Principal,,,https://au.linkedin.com/in/mark-steele-9260112ba,https://sites.google.com/view/greensboroughlawyers/home,"1/86-92 Grimshaw St, Greensborough VIC 3088",VIC,https://www.familylaw.com.au/lawyer/mark-steele/
firm,MMH Lawyers,,,,,,https://www.mmhlawyers.com.au/,"33 Military Rd, Avondale Heights VIC 3034",VIC,https://www.familylaw.com.au/law-practice/mmh-lawyers/
lawyer,MMH Lawyers,Matthew Harper,Lawyer,,,https://au.linkedin.com/in/matthew-harper-lawyer-mmh,https://www.mmhlawyers.com.au/,"33 Military Rd, Avondale Heights VIC 3034",VIC,https://www.familylaw.com.au/lawyer/matthew-harper/
firm,Moran Family Law,,,,mfloffice@moranfamilylaw.com.au,,https://www.moranfamilylaw.com.au,"Level 57, 25 Martin Place Sydney NSW 2000",NSW,https://www.familylaw.com.au/law-practice/moran-family-law/
lawyer,Moran Family Law,Ashleigh Moran,Principal,,,https://www.linkedin.com/in/ashleigh-moran-b18585104,https://www.moranfamilylaw.com.au,"Level 57, 25 Martin Place Sydney NSW 2000",NSW,https://www.familylaw.com.au/lawyer/ashleigh-moran/
firm,Morrison Family Law,,,,,,https://www.morrisonlegal.com.au/,,,https://www.familylaw.com.au/law-practice/morrison-family-law/
lawyer,Morrison Family Law,Kim Morrison,Principal,,,https://www.linkedin.com/in/kim-morrison-562b4582/,https://www.morrisonlegal.com.au/,,,https://www.familylaw.com.au/lawyer/kim-morrison/
firm,Morton Family Lawyers,,,,debbie@mortonfamilylawyers.com.au,,https://www.mortonfamilylawyers.com.au,Sydney NSW 2000,NSW,https://www.familylaw.com.au/law-practice/morton-family-lawyers/
lawyer,Morton Family Lawyers,Debra Joyce (Debbie) Morton,Principal,,,https://www.linkedin.com/in/debbiemortonmfl/,https://www.mortonfamilylawyers.com.au,Sydney NSW 2000,NSW,https://www.familylaw.com.au/lawyer/debra-joyce-debbie-morton/
firm,Move On Mediation,,,,,,https://moveon.com.au,"20, 21/210 Queen Victoria St, North Fremantle WA 6159",WA,https://www.familylaw.com.au/law-practice/move-on-mediation/
lawyer,Move On Mediation,Ian Shann,Principal Director,,,https://au.linkedin.com/in/ian-shann,https://moveon.com.au,"20, 21/210 Queen Victoria St, North Fremantle WA 6159",WA,https://www.familylaw.com.au/lawyer/ian-shann/
firm,MST Legal,,,,mst@mst.com.au,,https://www.mst.com.au/,"Level 3/545 Blackburn Rd, Mount Waverley VIC 3149",VIC,https://www.familylaw.com.au/law-practice/mst-legal/
lawyer,MST Legal,Denise Foster,Lawyer,,,https://au.linkedin.com/company/mst-lawyers,https://www.mst.com.au/,"Level 3/545 Blackburn Rd, Mount Waverley VIC 3149",VIC,https://www.familylaw.com.au/lawyer/denise-foster/
firm,Mullane & Lindsay,,,,enquiry@mullanelindsay.com.au,,https://www.mullanelindsay.com.au,"Level 3, 418 ? 422 Hunter Street Newcastle NSW 2300",NSW,https://www.familylaw.com.au/law-practice/mullane-lindsay/
lawyer,Mullane & Lindsay,Catherine Louisa Williams,Solicitor,,,https://www.linkedin.com/in/catherine-williams-3a3a8418b/,https://www.mullanelindsay.com.au,"Level 3, 418 ? 422 Hunter Street Newcastle NSW 2300",NSW,https://www.familylaw.com.au/lawyer/catherine-louisa-williams/
